candidat,parti,intentions,erreur_sup,erreur_inf,id,nom_institut,fin_enquete,lower_b,upper_b,fitted,parti_o
Jean-Luc Mélenchon,La France insoumise,8,8.6793,7.3207,20210409_0415_ips,Ipsos,2021-04-15,9.885572815789915,13.043344638913833,11.46445872735187,France insoumise
Jean-Luc Mélenchon,La France insoumise,16,18.0104,13.9896,20210414_0415_rws,Redfield & Wilton Strategies,2021-04-15,9.885572815789915,13.043344638913833,11.46445872735187,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.1671,8.8329,20210416_0419_hi,Harris Interactive,2021-04-19,9.75128699726861,12.978680424902617,11.364983711085605,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.1405,8.8595,20210416_0419_hi,Harris Interactive,2021-04-19,9.75128699726861,12.978680424902617,11.364983711085605,France insoumise
Jean-Luc Mélenchon,La France insoumise,13,15.272,10.728,20210514_0517_hi,Harris Interactive,2021-05-17,8.865510926841152,12.444181975948531,10.654846451394842,France insoumise
Jean-Luc Mélenchon,La France insoumise,12,14.1954,9.8046,20210514_0517_hi,Harris Interactive,2021-05-17,8.865510926841152,12.444181975948531,10.654846451394842,France insoumise
Jean-Luc Mélenchon,La France insoumise,12,14.022,9.978,20210518_0520_ifp,Ifop,2021-05-20,8.779637189069538,12.38482608467023,10.582231636869887,France insoumise
Jean-Luc Mélenchon,La France insoumise,12,14.0489,9.9511,20210518_0520_ifp,Ifop,2021-05-20,8.779637189069538,12.38482608467023,10.582231636869887,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,12.9969,9.0031,20210518_0520_ifp,Ifop,2021-05-20,8.779637189069538,12.38482608467023,10.582231636869887,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,12.9672,9.0328,20210518_0520_ifp,Ifop,2021-05-20,8.779637189069538,12.38482608467023,10.582231636869887,France insoumise
Jean-Luc Mélenchon,La France insoumise,12,14.065,9.935,20210518_0520_ifp,Ifop,2021-05-20,8.779637189069538,12.38482608467023,10.582231636869887,France insoumise
Jean-Luc Mélenchon,La France insoumise,13,15.2452,10.7548,20210521_0524_hi,Harris Interactive,2021-05-24,8.66850875954474,12.30642358789357,10.487466173719158,France insoumise
Jean-Luc Mélenchon,La France insoumise,13,15.2721,10.7279,20210521_0524_hi,Harris Interactive,2021-05-24,8.66850875954474,12.30642358789357,10.487466173719158,France insoumise
Jean-Luc Mélenchon,La France insoumise,13,15.0274,10.9726,20210528_0531_hi,Harris Interactive,2021-05-31,8.484017215529772,12.172754757192484,10.328385986361134,France insoumise
Jean-Luc Mélenchon,La France insoumise,12,13.9591,10.0409,20210528_0531_hi,Harris Interactive,2021-05-31,8.484017215529772,12.172754757192484,10.328385986361134,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,12.9335,9.0665,20210604_0607_hi,Harris Interactive,2021-06-07,8.31340323637489,12.046047017685494,10.179725127030197,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,12.9335,9.0665,20210604_0607_hi,Harris Interactive,2021-06-07,8.31340323637489,12.046047017685494,10.179725127030197,France insoumise
Jean-Luc Mélenchon,La France insoumise,9,11.2415,6.7585,20210608_0609_ifp,Ifop,2021-06-09,8.267396617788247,12.01152522146938,10.139460919628819,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,12.853,9.147,20210611_0614_hi,Harris Interactive,2021-06-14,8.158033763658729,11.929171903212826,10.043602833435784,France insoumise
Jean-Luc Mélenchon,La France insoumise,13,15.0408,10.9592,20210611_0614_hi,Harris Interactive,2021-06-14,8.158033763658729,11.929171903212826,10.043602833435784,"EE-LV, Parti socialiste, France insoumise"
Jean-Luc Mélenchon,La France insoumise,10,11.8411,8.1589,20210620_0621_hi,Harris Interactive,2021-06-21,7.9328057635743425,11.672441477999456,9.802623620786909,France insoumise
Jean-Luc Mélenchon,La France insoumise,10,11.8411,8.1589,20210620_0621_hi,Harris Interactive,2021-06-21,7.9328057635743425,11.672441477999456,9.802623620786909,France insoumise
Jean-Luc Mélenchon,La France insoumise,10,11.8411,8.1589,20210620_0621_hi,Harris Interactive,2021-06-21,7.9328057635743425,11.672441477999456,9.802623620786909,France insoumise
Jean-Luc Mélenchon,La France insoumise,7,8.7666,5.2334,20210625_0626_ips,Ipsos,2021-06-26,7.720853911134917,11.389194191455257,9.555024051295096,France insoumise
Jean-Luc Mélenchon,La France insoumise,7,8.7861,5.2139,20210625_0626_ips,Ipsos,2021-06-26,7.720853911134917,11.389194191455257,9.555024051295096,France insoumise
Jean-Luc Mélenchon,La France insoumise,7,8.7861,5.2139,20210625_0626_ips,Ipsos,2021-06-26,7.720853911134917,11.389194191455257,9.555024051295096,France insoumise
Jean-Luc Mélenchon,La France insoumise,9,11.1567,6.8433,20210628_0629_elb,Elabe,2021-06-29,7.59543174137521,11.218585964299345,9.407008852837286,France insoumise
Jean-Luc Mélenchon,La France insoumise,10,12.2608,7.7392,20210628_0629_elb,Elabe,2021-06-29,7.59543174137521,11.218585964299345,9.407008852837286,France insoumise
Jean-Luc Mélenchon,La France insoumise,10,12.2608,7.7392,20210628_0629_elb,Elabe,2021-06-29,7.59543174137521,11.218585964299345,9.407008852837286,France insoumise
Jean-Luc Mélenchon,La France insoumise,7,8.6382,5.3618,20210629_0702_ifp,Ifop,2021-07-02,7.483519631925478,11.069090975851426,9.276305303888458,France insoumise
Jean-Luc Mélenchon,La France insoumise,7.5,9.1887,5.8113,20210629_0702_ifp,Ifop,2021-07-02,7.483519631925478,11.069090975851426,9.276305303888458,France insoumise
Jean-Luc Mélenchon,La France insoumise,7.5,9.1936,5.8064,20210629_0702_ifp,Ifop,2021-07-02,7.483519631925478,11.069090975851426,9.276305303888458,France insoumise
Jean-Luc Mélenchon,La France insoumise,7,8.6405,5.3595,20210629_0702_ifp,Ifop,2021-07-02,7.483519631925478,11.069090975851426,9.276305303888458,France insoumise
Jean-Luc Mélenchon,La France insoumise,7,8.6231,5.3769,20210629_0702_ifp,Ifop,2021-07-02,7.483519631925478,11.069090975851426,9.276305303888458,France insoumise
Jean-Luc Mélenchon,La France insoumise,10,11.6565,8.3435,20210702_0705_hi,Harris Interactive,2021-07-05,7.395098054266457,10.958388605308787,9.17674332978763,France insoumise
Jean-Luc Mélenchon,La France insoumise,10,11.6565,8.3435,20210702_0705_hi,Harris Interactive,2021-07-05,7.395098054266457,10.958388605308787,9.17674332978763,France insoumise
Jean-Luc Mélenchon,La France insoumise,10,11.6565,8.3435,20210702_0705_hi,Harris Interactive,2021-07-05,7.395098054266457,10.958388605308787,9.17674332978763,France insoumise
Jean-Luc Mélenchon,La France insoumise,12,12.6574,11.3426,20210704_0723_clu,Cluster17,2021-07-23,7.447599546407152,10.971566488741095,9.209583017574134,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,11.6111,10.3889,20210802_0822_clu,Cluster17,2021-08-22,7.986916447352648,11.812258946354785,9.899587696853732,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,9.751,6.249,20210820_0822_ips,Ipsos,2021-08-22,7.986916447352648,11.812258946354785,9.899587696853732,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,9.741,6.259,20210820_0822_ips,Ipsos,2021-08-22,7.986916447352648,11.812258946354785,9.899587696853732,France insoumise
Jean-Luc Mélenchon,La France insoumise,7,8.6191,5.3809,20210820_0822_ips,Ipsos,2021-08-22,7.986916447352648,11.812258946354785,9.899587696853732,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,9.7312,6.2688,20210820_0822_ips,Ipsos,2021-08-22,7.986916447352648,11.812258946354785,9.899587696853732,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.0425,8.9575,20210820_0823_hi,Harris Interactive,2021-08-23,7.976436201661735,11.82455807588591,9.90049713877384,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.0057,8.9943,20210820_0823_hi,Harris Interactive,2021-08-23,7.976436201661735,11.82455807588591,9.90049713877384,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.0057,8.9943,20210820_0823_hi,Harris Interactive,2021-08-23,7.976436201661735,11.82455807588591,9.90049713877384,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.03,8.97,20210820_0823_hi,Harris Interactive,2021-08-23,7.976436201661735,11.82455807588591,9.90049713877384,France insoumise
Jean-Luc Mélenchon,La France insoumise,13,15.2119,10.7881,20210827_0830_hi,Harris Interactive,2021-08-30,7.798174585812795,11.83552756139031,9.816851073601567,France insoumise
Jean-Luc Mélenchon,La France insoumise,12,14.1775,9.8225,20210827_0830_hi,Harris Interactive,2021-08-30,7.798174585812795,11.83552756139031,9.816851073601567,France insoumise
Jean-Luc Mélenchon,La France insoumise,12,14.1505,9.8495,20210827_0830_hi,Harris Interactive,2021-08-30,7.798174585812795,11.83552756139031,9.816851073601567,France insoumise
Jean-Luc Mélenchon,La France insoumise,12,14.1373,9.8627,20210827_0830_hi,Harris Interactive,2021-08-30,7.798174585812795,11.83552756139031,9.816851073601567,France insoumise
Jean-Luc Mélenchon,La France insoumise,9,10.8149,7.1851,20210831_0902_ifp,Ifop,2021-09-02,7.672005154370783,11.781657790744195,9.7268314725575,France insoumise
Jean-Luc Mélenchon,La France insoumise,9,10.8833,7.1167,20210831_0902_ifp,Ifop,2021-09-02,7.672005154370783,11.781657790744195,9.7268314725575,France insoumise
Jean-Luc Mélenchon,La France insoumise,9.5,11.3583,7.6417,20210831_0902_ifp,Ifop,2021-09-02,7.672005154370783,11.781657790744195,9.7268314725575,France insoumise
Jean-Luc Mélenchon,La France insoumise,10,11.9381,8.0619,20210831_0902_ifp,Ifop,2021-09-02,7.672005154370783,11.781657790744195,9.7268314725575,France insoumise
Jean-Luc Mélenchon,La France insoumise,9,10.8265,7.1735,20210831_0902_ifp,Ifop,2021-09-02,7.672005154370783,11.781657790744195,9.7268314725575,France insoumise
Jean-Luc Mélenchon,La France insoumise,9,10.8382,7.1618,20210831_0902_ifp,Ifop,2021-09-02,7.672005154370783,11.781657790744195,9.7268314725575,France insoumise
Jean-Luc Mélenchon,La France insoumise,9,10.8542,7.1458,20210831_0902_ifp,Ifop,2021-09-02,7.672005154370783,11.781657790744195,9.7268314725575,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,9.7157,6.2843,20210831_0902_ifp,Ifop,2021-09-02,7.672005154370783,11.781657790744195,9.7268314725575,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,10.5463,5.4537,20210902_0903_ips,Ipsos,2021-09-03,7.629489699220456,11.756529269178,9.693009484199235,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,10.6209,5.3791,20210902_0903_ips,Ipsos,2021-09-03,7.629489699220456,11.756529269178,9.693009484199235,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,10.6055,5.3945,20210902_0903_ips,Ipsos,2021-09-03,7.629489699220456,11.756529269178,9.693009484199235,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,10.6055,5.3945,20210902_0903_ips,Ipsos,2021-09-03,7.629489699220456,11.756529269178,9.693009484199235,France insoumise
Jean-Luc Mélenchon,La France insoumise,8.5,11.1175,5.8825,20210902_0903_ips,Ipsos,2021-09-03,7.629489699220456,11.756529269178,9.693009484199235,France insoumise
Jean-Luc Mélenchon,La France insoumise,8.5,11.1175,5.8825,20210902_0903_ips,Ipsos,2021-09-03,7.629489699220456,11.756529269178,9.693009484199235,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.0399,8.9601,20210903_0906_hi,Harris Interactive,2021-09-06,7.51264913563563,11.684300728906114,9.598474932270877,France insoumise
Jean-Luc Mélenchon,La France insoumise,12,14.1574,9.8426,20210903_0906_hi,Harris Interactive,2021-09-06,7.51264913563563,11.684300728906114,9.598474932270877,France insoumise
Jean-Luc Mélenchon,La France insoumise,10,11.9558,8.0442,20210903_0906_hi,Harris Interactive,2021-09-06,7.51264913563563,11.684300728906114,9.598474932270877,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.0278,8.9722,20210903_0906_hi,Harris Interactive,2021-09-06,7.51264913563563,11.684300728906114,9.598474932270877,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.0399,8.9601,20210903_0906_hi,Harris Interactive,2021-09-06,7.51264913563563,11.684300728906114,9.598474932270877,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.1163,8.8837,20210910_0913_hi,Harris Interactive,2021-09-13,7.300258275470316,11.495290316678505,9.397774296074418,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.1436,8.8564,20210910_0913_hi,Harris Interactive,2021-09-13,7.300258275470316,11.495290316678505,9.397774296074418,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.0523,8.9477,20210910_0913_hi,Harris Interactive,2021-09-13,7.300258275470316,11.495290316678505,9.397774296074418,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.0772,8.9228,20210910_0913_hi,Harris Interactive,2021-09-13,7.300258275470316,11.495290316678505,9.397774296074418,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.09,8.91,20210910_0913_hi,Harris Interactive,2021-09-13,7.300258275470316,11.495290316678505,9.397774296074418,France insoumise
Jean-Luc Mélenchon,La France insoumise,12,14.2409,9.7591,20210910_0913_hi,Harris Interactive,2021-09-13,7.300258275470316,11.495290316678505,9.397774296074418,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.103,8.897,20210910_0913_hi,Harris Interactive,2021-09-13,7.300258275470316,11.495290316678505,9.397774296074418,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,9.8732,6.1268,20210911_0913_elb,Elabe,2021-09-13,7.300258275470316,11.495290316678505,9.397774296074418,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,9.8623,6.1377,20210911_0913_elb,Elabe,2021-09-13,7.300258275470316,11.495290316678505,9.397774296074418,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,9.8623,6.1377,20210911_0913_elb,Elabe,2021-09-13,7.300258275470316,11.495290316678505,9.397774296074418,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,9.8515,6.1485,20210911_0913_elb,Elabe,2021-09-13,7.300258275470316,11.495290316678505,9.397774296074418,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,10.0985,5.9015,20210914_0915_ifp,Ifop,2021-09-15,7.251520846730863,11.428708073765826,9.340114460248353,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.0931,8.9069,20210917_0920_hi,Harris Interactive,2021-09-20,7.156348916069028,11.256049667564877,9.206199291816962,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.1184,8.8816,20210917_0920_hi,Harris Interactive,2021-09-20,7.156348916069028,11.256049667564877,9.206199291816962,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,13.0807,8.9193,20210917_0920_hi,Harris Interactive,2021-09-20,7.156348916069028,11.256049667564877,9.206199291816962,France insoumise
Jean-Luc Mélenchon,La France insoumise,7,8.7973,5.2027,20210922_0923_ow,Opinion Way,2021-09-23,7.107317047014152,11.118453246915308,9.112885146964738,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,9.911,6.089,20210922_0923_ow,Opinion Way,2021-09-23,7.107317047014152,11.118453246915308,9.112885146964738,France insoumise
Jean-Luc Mélenchon,La France insoumise,7,8.786,5.214,20210922_0923_ow,Opinion Way,2021-09-23,7.107317047014152,11.118453246915308,9.112885146964738,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,9.8873,6.1127,20210922_0923_ow,Opinion Way,2021-09-23,7.107317047014152,11.118453246915308,9.112885146964738,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,10.1574,5.8426,20210922_0923_odx,Odoxa,2021-09-23,7.107317047014152,11.118453246915308,9.112885146964738,France insoumise
Jean-Luc Mélenchon,La France insoumise,7.5,9.5671,5.4329,20210922_0923_odx,Odoxa,2021-09-23,7.107317047014152,11.118453246915308,9.112885146964738,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,10.1292,5.8708,20210922_0923_odx,Odoxa,2021-09-23,7.107317047014152,11.118453246915308,9.112885146964738,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,10.1292,5.8708,20210922_0923_odx,Odoxa,2021-09-23,7.107317047014152,11.118453246915308,9.112885146964738,France insoumise
Jean-Luc Mélenchon,La France insoumise,13,15.2085,10.7915,20210924_0927_hi,Harris Interactive,2021-09-27,7.049373824025617,10.887861897075215,8.968617860550419,France insoumise
Jean-Luc Mélenchon,La France insoumise,13,15.2485,10.7515,20210924_0927_hi,Harris Interactive,2021-09-27,7.049373824025617,10.887861897075215,8.968617860550419,France insoumise
Jean-Luc Mélenchon,La France insoumise,13,15.2216,10.7784,20210924_0927_hi,Harris Interactive,2021-09-27,7.049373824025617,10.887861897075215,8.968617860550419,France insoumise
Jean-Luc Mélenchon,La France insoumise,8.5,10.6157,6.3843,20210929_0930_ips,Ipsos,2021-09-30,7.033112366091837,10.74659286430455,8.889852615198194,France insoumise
Jean-Luc Mélenchon,La France insoumise,9,11.1354,6.8646,20210929_0930_ips,Ipsos,2021-09-30,7.033112366091837,10.74659286430455,8.889852615198194,France insoumise
Jean-Luc Mélenchon,La France insoumise,9,11.159,6.841,20210929_0930_ips,Ipsos,2021-09-30,7.033112366091837,10.74659286430455,8.889852615198194,France insoumise
Jean-Luc Mélenchon,La France insoumise,8.5,10.6277,6.3723,20210929_0930_ips,Ipsos,2021-09-30,7.033112366091837,10.74659286430455,8.889852615198194,France insoumise
